ID_TMatrix_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
956,1.97,1.2,1.43,0.34,866.8,30.6,58.0,0.1,f3d5f24eb53e19da404e3960d45812da7fedb252,2019-07-15 18:55:49,2019-07-15 18:55:49
957,1.94,1.2,1.41,0.63,869.4,33.4,62.0,0.1,a910c53c2301cc87f56e7341600e7e7d70e5321a,2019-07-15 18:55:49,2019-07-15 18:55:49
958,1.99,1.2,1.54,0.42,874.5,29.2,61.0,0.1,fade7e33bd85a890aa7b104fc3e57230a3c43144,2019-07-15 18:55:49,2019-07-15 18:55:49
959,2.09,1.2,1.41,0.38,872.1,26.8,67.0,0.1,8da4ae043b55504c487fe514a1a5a6f380ac4a8a,2019-07-15 18:55:49,2019-07-15 18:55:49
960,1.91,1.2,1.57,0.46,869.5,27.5,73.0,0.1,e1b60b46e0f931692e0e740e9800b91be6f41926,2019-07-15 18:55:49,2019-07-15 18:55:49
961,2.01,1.2,1.24,0.53,870.0,31.6,70.0,0.1,f8a0e3083266cad0b6c98824f79684211fbcef5a,2019-07-15 18:55:49,2019-07-15 18:55:49
962,2.23,1.2,1.3,0.52,867.4,28.8,69.0,0.1,5cc13206fbda581bf8abb17651ec10d9443aca87,2019-07-15 18:55:49,2019-07-15 18:55:49
963,1.95,1.2,1.62,0.53,868.3,31.8,72.0,0.1,8713ba836729e618d7851532adb1999ef0a4fc4f,2019-07-15 18:55:49,2019-07-15 18:55:49
964,2.01,1.2,1.33,0.43,869.4,30.2,67.0,0.1,3ea6c10af4c59ab68d6fcbd5a5f6c7e3038ff2f5,2019-07-15 18:55:49,2019-07-15 18:55:49
965,1.99,1.2,1.34,0.48,869.3,34.7,69.0,0.1,f19c1c591fd211252ac04cb6fb3f7ced18a9e4d6,2019-07-15 18:55:49,2019-07-15 18:55:49
966,1.95,1.2,1.59,0.49,869.7,30.9,67.0,0.1,4f19156dfd0fe9e17a6968517a24d7248432b102,2019-07-15 18:55:49,2019-07-15 18:55:49
967,2.1,1.2,1.51,0.52,869.1,23.2,67.0,0.1,741675293322b5f3ed7639867a04041e68d87888,2019-07-15 18:55:49,2019-07-15 18:55:49
