ID_Error_V1,Df,kf,R_RI,I_RI,WaveL,dp,Np,Version,Hash,created_at,updated_at
12437,2.38,1.2,1.44,0.53,865.8,86.6,281.0,0.1,83bf974d8a8ba5696be4cc701e32b409c9b18d99,2019-07-17 05:54:50,2019-07-17 05:54:50
12438,2.42,1.2,1.54,0.57,883.9,53.6,323.0,0.1,6c7d9acaca077148876b0d26ffadf77609915faf,2019-07-17 05:54:50,2019-07-17 05:54:50
12439,2.47,1.2,1.54,0.63,882.4,112.2,336.0,0.1,6a7c53d5bba9584fb6fabd5a5328ce7b23973585,2019-07-17 05:54:50,2019-07-17 05:54:50
12440,2.36,1.2,1.72,0.67,877.5,45.7,179.0,0.1,d884bebe4fac0b59c9eb93aa97671d3d70b81c92,2019-07-17 05:54:50,2019-07-17 05:54:50
12441,2.1,1.2,1.54,0.42,866.5,76.1,267.0,0.1,5d71a44c05c7d952e23ca9655bdafdd0db98237f,2019-07-17 05:54:50,2019-07-17 05:54:50
12442,2.35,1.2,1.43,0.7,876.6,77.1,384.0,0.1,c92e789362235780701cdc4366d58d5a9a8776c1,2019-07-17 05:54:50,2019-07-17 05:54:50
12443,2.28,1.2,1.43,0.82,877.4,67.4,388.0,0.1,71104d80eb1fc3d3dc4890b0f6d726d224c8e6aa,2019-07-17 05:54:50,2019-07-17 05:54:50
12444,2.69,1.2,1.68,0.6,860.7,110.6,291.0,0.1,0ffbf476842839c7aa9b4ad198e76f95cc250961,2019-07-17 05:54:50,2019-07-17 05:54:50
12445,2.38,1.2,1.46,0.74,880.1,81.2,136.0,0.1,b6c04c575570125abbdc9f451aa511d3c5b4c164,2019-07-17 05:54:50,2019-07-17 05:54:50
12446,2.32,1.2,1.64,0.58,862.4,91.5,373.0,0.1,521aef6d1d94abbdbc4d23030be47c0ea04e1198,2019-07-17 05:54:50,2019-07-17 05:54:50
12447,2.2,1.2,1.64,0.47,849.2,53.7,284.0,0.1,0c34080032426691dd9250ce16a27c4a63277b59,2019-07-17 05:54:50,2019-07-17 05:54:50
12448,2.26,1.2,1.45,0.19,865.8,82.6,398.0,0.1,c4debb211a064d435879a5e98de4e548110bf095,2019-07-17 05:54:50,2019-07-17 05:54:50
12449,2.49,1.2,1.22,0.41,827.4,26.8,118.0,0.1,accc5049bd0e8ac9bfae584a7d1b84e131fbe4bf,2019-07-17 05:54:50,2019-07-17 05:54:50
12450,1.93,1.2,1.68,0.62,837.5,36.5,361.0,0.1,0f86529d32a302e85336c43ee11c89ab73fda696,2019-07-17 05:54:50,2019-07-17 05:54:50
12451,2.2,1.2,1.49,0.83,899.4,44.8,349.0,0.1,beb7c57669f20bdfb970b51a4bfcb1a45aa73cc7,2019-07-17 05:54:50,2019-07-17 05:54:50
12452,2.38,1.2,1.69,0.55,844.1,52.1,203.0,0.1,70f3e17ed7085ff890ba2eb64ce798c54b393b7d,2019-07-17 05:54:50,2019-07-17 05:54:50
12453,2.5,1.2,1.46,0.7,888.9,102.2,70.0,0.1,428f7fb91e3b67680926da05acde5511872160f0,2019-07-17 05:54:50,2019-07-17 05:54:50
12454,2.27,1.2,1.54,0.49,881.5,69.1,253.0,0.1,62867122aeed23ac27d8ff4bdb1fbc4fb300e0a0,2019-07-17 05:54:50,2019-07-17 05:54:50
12455,2.14,1.2,1.53,0.39,849.8,75.7,338.0,0.1,ab0e24e6b75bc9158d680327964c4946f4bcae9f,2019-07-17 05:54:50,2019-07-17 05:54:50
12456,2.03,1.2,1.9,0.71,830.4,59.9,322.0,0.1,28c630282630cf4bdaa3309ea2114b8648dd2639,2019-07-17 05:54:50,2019-07-17 05:54:50
12457,1.81,1.2,1.45,0.51,869.3,87.5,155.0,0.1,77d1366f68f93945d0f0e2557ffe4b439ff44de8,2019-07-17 05:54:50,2019-07-17 05:54:50
12458,2.15,1.2,1.49,0.59,842.1,64.7,162.0,0.1,54407c5b11f0a8110cb6af2c2aa4a2eb5468a83a,2019-07-17 05:54:50,2019-07-17 05:54:50
12459,2.05,1.2,1.38,0.7,883.0,81.6,531.0,0.1,6347ec4f2537a9b0c9e0c60eec3b74223c93ee1e,2019-07-17 05:54:50,2019-07-17 05:54:50
12460,2.36,1.2,1.43,0.59,912.0,61.2,471.0,0.1,59d4706db074cccb358b1ac7c5244b3460188a0d,2019-07-17 05:54:50,2019-07-17 05:54:50
12461,2.11,1.2,1.57,0.58,854.4,56.8,475.0,0.1,6534ba85d65c259594dd22cd7137b254f4c568b7,2019-07-17 05:54:50,2019-07-17 05:54:50
12462,2.08,1.2,1.52,0.91,839.0,78.0,217.0,0.1,06a43d89ce6970ae73f2fd6a59b9f5cd54d3d723,2019-07-17 05:54:50,2019-07-17 05:54:50
12463,2.22,1.2,1.45,0.3,872.5,54.5,136.0,0.1,2a8f5f4b7fecd75559cbb4d14a9ca1ff77b69c77,2019-07-17 05:54:50,2019-07-17 05:54:50
12464,2.17,1.2,1.12,0.82,935.1,89.4,403.0,0.1,d9417d5627a913677cded55190ad50bf418cafd6,2019-07-17 05:54:50,2019-07-17 05:54:50
12465,1.94,1.2,1.51,0.63,890.4,97.1,359.0,0.1,b0d0a343ece69bf2d34101410f735bc02aef70f2,2019-07-17 05:54:50,2019-07-17 05:54:50
12466,2.29,1.2,1.42,0.68,860.5,77.9,392.0,0.1,b4d51b15cf55a96a3a800d70e8326e4ab15c0412,2019-07-17 05:54:50,2019-07-17 05:54:50
12467,2.17,1.2,1.5,0.25,851.6,74.4,190.0,0.1,1e45b78ba32fceace749d253815600be9337d98d,2019-07-17 05:54:50,2019-07-17 05:54:50
12468,2.04,1.2,1.79,0.13,880.8,86.9,405.0,0.1,fd53d77d63800eb524723f312e8ec0f85a870760,2019-07-17 05:54:50,2019-07-17 05:54:50
12469,2.32,1.2,1.37,0.86,864.4,63.4,268.0,0.1,9068060f074ebf15d62b5a43c4521842f3d51294,2019-07-17 05:54:50,2019-07-17 05:54:50
12470,2.53,1.2,1.48,0.98,857.4,55.2,240.0,0.1,2b09466b5e7a71c99ee6c715756b7a7fee847662,2019-07-17 05:54:50,2019-07-17 05:54:50
12471,2.27,1.2,1.48,0.85,845.9,31.2,432.0,0.1,35f1e706676582b4e395df137412db159e1e991c,2019-07-17 05:54:50,2019-07-17 05:54:50
12472,2.25,1.2,1.32,0.85,860.6,64.7,270.0,0.1,fdb7794af15d9a216c3da0dac6f7f306f7224ef1,2019-07-17 05:54:50,2019-07-17 05:54:50
12473,2.08,1.2,1.5,0.29,856.6,109.0,291.0,0.1,d793a0689230f794bef69233adc00ce860938df6,2019-07-17 05:54:50,2019-07-17 05:54:50
12474,2.22,1.2,1.57,0.92,860.1,31.9,557.0,0.1,f0fd070b0f69265531adc86e4077fead40199566,2019-07-17 05:54:50,2019-07-17 05:54:50
12475,2.46,1.2,1.26,0.57,849.8,81.7,333.0,0.1,62cdc36fed3c8f9880c5fadb476a01164507bdb6,2019-07-17 05:54:50,2019-07-17 05:54:50
12476,2.53,1.2,1.53,0.44,856.8,70.7,200.0,0.1,ad98ababc934b88a083546f88325a6311c1c541e,2019-07-17 05:54:50,2019-07-17 05:54:50
12477,2.32,1.2,1.15,0.62,885.3,48.6,384.0,0.1,d12a3dd29f68bb98ce41282e03bb32f055a9fb7a,2019-07-17 05:54:50,2019-07-17 05:54:50
12478,2.09,1.2,1.34,0.91,868.5,70.7,374.0,0.1,18a82fecf40087222487fbe7f022cc25fab75156,2019-07-17 05:54:50,2019-07-17 05:54:50
12479,2.47,1.2,1.62,0.42,842.6,98.1,479.0,0.1,9d149738dadb609b7642713496c405ce7d3b52ba,2019-07-17 05:54:50,2019-07-17 05:54:50
12480,1.99,1.2,1.34,0.68,871.6,45.1,379.0,0.1,d960a0177e857d7621518cdc34d3840f49cbc954,2019-07-17 05:54:50,2019-07-17 05:54:50
12481,2.32,1.2,1.37,0.39,850.5,96.4,267.0,0.1,c93b0921e3ce810998c30ca6ad03c1e3d35807b0,2019-07-17 05:54:50,2019-07-17 05:54:50
12482,2.21,1.2,1.85,0.57,902.0,58.0,314.0,0.1,57e2241c1551c0ccea43ce618c2340b6b75e5f7d,2019-07-17 05:54:50,2019-07-17 05:54:50
12483,2.33,1.2,1.55,0.98,881.8,42.9,447.0,0.1,98244cca75b3800d84ef8ba0619ae9da1ef9a935,2019-07-17 05:54:50,2019-07-17 05:54:50
12484,2.28,1.2,1.39,0.32,877.9,42.8,225.0,0.1,e6e6632a399ea2f14d707305625200e5d464cf7c,2019-07-17 05:54:50,2019-07-17 05:54:50
12485,2.11,1.2,1.66,0.71,837.6,54.8,249.0,0.1,f7bc0a6ecbf1612ff34a021b7eaa2617c16da985,2019-07-17 05:54:50,2019-07-17 05:54:50
12486,1.95,1.2,1.54,0.38,844.3,84.3,387.0,0.1,e4fdb4a27c0d5f10404cef2c4d5c2297ed2d7300,2019-07-17 05:54:50,2019-07-17 05:54:50
12487,2.17,1.2,1.68,0.36,846.2,52.0,315.0,0.1,1c8fd044dcd6f8e84612866c84d91ec97beed258,2019-07-17 05:54:50,2019-07-17 05:54:50
12488,2.08,1.2,1.23,0.42,860.7,41.5,359.0,0.1,01b069b1e6e8205ad57f49f9f959ad786bd25b1b,2019-07-17 05:54:50,2019-07-17 05:54:50
12489,2.04,1.2,1.64,0.43,858.5,107.2,256.0,0.1,3c5c420b32d683b201a7822d6103750b46ed55d4,2019-07-17 05:54:50,2019-07-17 05:54:50
12490,2.7,1.2,1.39,0.6,896.6,37.7,586.0,0.1,9dce5ab81349faea03d73d07edb4a9afde96c259,2019-07-17 05:54:50,2019-07-17 05:54:50
12491,2.32,1.2,1.16,0.67,836.7,77.6,187.0,0.1,98a0f79878b4b3243df534a5af6ba49ccda3519e,2019-07-17 05:54:50,2019-07-17 05:54:50
12492,2.12,1.2,1.59,0.43,864.4,65.5,250.0,0.1,b7479b697c95514a13d023f7f2b55f63ac86425c,2019-07-17 05:54:50,2019-07-17 05:54:50
12493,2.06,1.2,1.25,0.74,865.5,52.9,586.0,0.1,fee240850855180e52d4b06f7e0fdb6480229c26,2019-07-17 05:54:50,2019-07-17 05:54:50
12494,2.1,1.2,1.39,0.73,809.6,74.0,93.0,0.1,1c279a9e438d3b8abbfaba97652abf8a4a8d6036,2019-07-17 05:54:50,2019-07-17 05:54:50
12495,1.95,1.2,1.35,0.94,865.8,74.6,313.0,0.1,7ecf0d1d2e92cd4de682fbe73f60bf30e0aab2b7,2019-07-17 05:54:50,2019-07-17 05:54:50
12496,2.63,1.2,1.64,0.28,875.6,29.5,225.0,0.1,cb6a476688bea2ec90acfe08539d791d16fb1ee9,2019-07-17 05:54:50,2019-07-17 05:54:50
12497,2.25,1.2,1.62,0.62,855.5,71.0,331.0,0.1,aabfe20aac1539e6f1552ba85cf0307375ae0dde,2019-07-17 05:54:50,2019-07-17 05:54:50
12498,2.32,1.2,1.3,0.62,883.6,74.2,341.0,0.1,141fe0c21070736708e10143c8d66568a18388f6,2019-07-17 05:54:50,2019-07-17 05:54:50
12499,2.47,1.2,1.33,0.29,856.6,71.0,313.0,0.1,b45a62198aed59598ed7304b367c0cb46dea61de,2019-07-17 05:54:50,2019-07-17 05:54:50
12500,2.38,1.2,1.14,0.69,901.3,85.5,265.0,0.1,1333d533926bea0c0d3c663501875b70e62fa4ac,2019-07-17 05:54:50,2019-07-17 05:54:50
12501,2.05,1.2,1.46,0.71,905.3,45.5,203.0,0.1,cb83c8d4892b2b35888489e3cf57fa13aaa791ee,2019-07-17 05:54:50,2019-07-17 05:54:50
12502,2.66,1.2,1.25,0.79,853.9,64.1,578.0,0.1,70a74fbb1cd770460011d803e5c411e038c9e430,2019-07-17 05:54:50,2019-07-17 05:54:50
12503,2.26,1.2,1.88,0.79,853.2,74.2,306.0,0.1,4470eccec1b744672e85f47997edd1a8cc43cc09,2019-07-17 05:54:50,2019-07-17 05:54:50
12504,1.9,1.2,1.31,0.54,826.4,41.9,343.0,0.1,2eaf4a6a51957c4a106151ec856ba3f30e961805,2019-07-17 05:54:50,2019-07-17 05:54:50
12505,2.18,1.2,1.72,0.81,870.4,53.5,236.0,0.1,1db092eee0b0d930a8a21498949a43817813200e,2019-07-17 05:54:50,2019-07-17 05:54:50
12506,2.25,1.2,1.74,0.36,848.9,24.7,284.0,0.1,4c22775f8f3e46e1c02df5ec5e77bf68e2128a9b,2019-07-17 05:54:50,2019-07-17 05:54:50
12507,2.36,1.2,1.66,0.46,861.0,55.0,436.0,0.1,fe6c7175946508ef787578c7b9c5ac7a54761770,2019-07-17 05:54:50,2019-07-17 05:54:50
12508,2.23,1.2,1.31,0.84,832.8,76.7,507.0,0.1,23d24f21095eb0faf7528aa3fd1a2de2cacc7200,2019-07-17 05:54:50,2019-07-17 05:54:50
12509,2.48,1.2,1.26,0.87,865.4,72.9,265.0,0.1,4b8be28d200227aff82b88224d9faf56c2989b7c,2019-07-17 05:54:50,2019-07-17 05:54:50
12510,1.86,1.2,1.55,0.81,886.0,90.3,420.0,0.1,f9c746b194b16f2e04ff2e1489a4469faa2c2fd9,2019-07-17 05:54:50,2019-07-17 05:54:50
12511,1.95,1.2,1.56,0.75,876.6,76.1,416.0,0.1,55a19d202b46bc6d2ab8a9abed5e9f2b543f91e2,2019-07-17 05:54:50,2019-07-17 05:54:50
12512,2.21,1.2,1.6,0.84,837.6,49.0,454.0,0.1,1c0c739d02948dd10ea2548b8ce3378383220f3f,2019-07-17 05:54:50,2019-07-17 05:54:50
12513,2.3,1.2,1.43,0.49,844.9,47.2,340.0,0.1,60d7a3c773ed2feb82a91de24612f147101a5144,2019-07-17 05:54:50,2019-07-17 05:54:50
12514,2.15,1.2,1.63,0.48,899.5,41.2,405.0,0.1,b08ed00d0b229d05f98e7049d4ef456eee60109d,2019-07-17 05:54:50,2019-07-17 05:54:50
12515,2.21,1.2,1.53,0.77,902.6,56.9,187.0,0.1,3034cd07c0718b4f04624e3ff97ecdf3e683b760,2019-07-17 05:54:50,2019-07-17 05:54:50
12516,2.28,1.2,1.4,0.48,852.6,35.2,343.0,0.1,e976986abdbf0888e084fb0f55a950f20bc9bec2,2019-07-17 05:54:50,2019-07-17 05:54:50
12517,2.17,1.2,1.35,0.8,868.1,77.9,159.0,0.1,9438319cb58efe7bc577493185478d5d5e4fc9d7,2019-07-17 05:54:50,2019-07-17 05:54:50
12518,2.05,1.2,1.47,0.75,868.4,55.2,172.0,0.1,1183bd49a4aee9c8fcb139bf21020cc4fbde335f,2019-07-17 05:54:50,2019-07-17 05:54:50
12519,2.04,1.2,1.61,0.46,849.7,79.3,93.0,0.1,5e6cc881c3f4ba0612502fb674f93588faa35e3f,2019-07-17 05:54:50,2019-07-17 05:54:50
12520,2.34,1.2,1.51,0.64,883.9,78.4,312.0,0.1,6d3dd98d22279af487b66bcd8af8a18ea53d6981,2019-07-17 05:54:50,2019-07-17 05:54:50
12521,2.25,1.2,1.53,0.34,871.2,21.0,431.0,0.1,8de80c7da04bc6a7a0e869ced84903762fe8feb2,2019-07-17 05:54:50,2019-07-17 05:54:50
12522,2.36,1.2,1.39,0.84,847.7,105.7,200.0,0.1,04c1b7972fea149a15118115445d910808396d29,2019-07-17 05:54:50,2019-07-17 05:54:50
12523,1.91,1.2,1.28,0.41,912.3,50.9,328.0,0.1,4dd31820eff0d57469f3e57e658fbbaa182f8311,2019-07-17 05:54:50,2019-07-17 05:54:50
12524,2.21,1.2,1.47,0.45,877.3,56.8,167.0,0.1,f4574fdf488b92ee3451ad06ebe5992a540110f1,2019-07-17 05:54:50,2019-07-17 05:54:50
12525,2.06,1.2,1.69,0.93,858.2,86.6,107.0,0.1,86ca1f273c10d111a6395f12f578da54a31fa732,2019-07-17 05:54:50,2019-07-17 05:54:50
12526,2.08,1.2,1.8,0.53,895.6,33.4,288.0,0.1,9d81390bee9d8a165b6d8d9231ae88e53b063a36,2019-07-17 05:54:50,2019-07-17 05:54:50
12527,2.38,1.2,1.68,0.97,891.1,96.6,419.0,0.1,5a1b377821b4292157979dd80430f24d4ffb98f2,2019-07-17 05:54:50,2019-07-17 05:54:50
12528,2.12,1.2,1.43,0.34,827.3,58.3,308.0,0.1,c92365e17708aebf97b91637a56876ceeb55e5f5,2019-07-17 05:54:50,2019-07-17 05:54:50
12529,2.19,1.2,1.4,0.77,881.1,50.4,347.0,0.1,3d18cdabb8a4b7d1255b0af80fabfb289336a654,2019-07-17 05:54:50,2019-07-17 05:54:50
12530,2.53,1.2,1.29,0.41,880.1,46.3,444.0,0.1,78f780cd4dec62e74190038a9cf269d981da5ea2,2019-07-17 05:54:50,2019-07-17 05:54:50
12531,2.14,1.2,1.73,0.61,838.2,54.6,528.0,0.1,0af7b94827af8fb315f446a8665e393b122ff24b,2019-07-17 05:54:50,2019-07-17 05:54:50
12532,2.19,1.2,1.31,0.56,880.5,65.8,357.0,0.1,ef4aff39ebde59bae8d22d16fe0a26b9e35f0f29,2019-07-17 05:54:50,2019-07-17 05:54:50
12533,2.12,1.2,1.51,0.97,868.6,92.4,161.0,0.1,d41f445329d971a5b5bd1208d82a2ab094e05569,2019-07-17 05:54:50,2019-07-17 05:54:50
12534,2.22,1.2,1.53,0.96,860.7,71.3,289.0,0.1,4279e3f59ebbd12394135215029ac93f5fe64933,2019-07-17 05:54:50,2019-07-17 05:54:50
12535,1.89,1.2,1.22,0.84,855.1,56.6,345.0,0.1,8636f6e19869ada203159a15eaeadfa300fcc0a2,2019-07-17 05:54:50,2019-07-17 05:54:50
12536,2.08,1.2,1.82,0.63,865.7,57.3,339.0,0.1,e54195b06b0f0fba14d959ab0b232fec5ef1c391,2019-07-17 05:54:50,2019-07-17 05:54:50
12537,2.39,1.2,1.57,0.1,852.6,91.1,182.0,0.1,594d1d45372ac7a01510bf7d38a02c68e23b5792,2019-07-17 05:54:50,2019-07-17 05:54:50
12538,2.43,1.2,1.68,0.81,833.7,56.4,319.0,0.1,321bd21cdba84621096de3602de2153e4b00a467,2019-07-17 05:54:50,2019-07-17 05:54:50
12539,2.0,1.2,1.41,0.38,832.7,121.2,215.0,0.1,20d21877babec23c45ba4838c0b321f458d57bf0,2019-07-17 05:54:50,2019-07-17 05:54:50
12540,1.89,1.2,1.57,0.47,903.1,63.5,258.0,0.1,d38e0441fff4ce2771f4a2d888e1b54e92f61334,2019-07-17 05:54:50,2019-07-17 05:54:50
12541,2.15,1.2,1.28,0.72,857.4,67.5,407.0,0.1,06697f9ddc37b1a32a0b82a427407ca262b43732,2019-07-17 05:54:50,2019-07-17 05:54:50
12542,2.41,1.2,1.15,0.62,877.2,56.9,355.0,0.1,c9a9de01ad941950c135fdf0797d65231ab85ddb,2019-07-17 05:54:50,2019-07-17 05:54:50
12543,2.1,1.2,1.75,0.42,906.9,54.5,316.0,0.1,d994d176d1cd6457651a2389063c3f71562a1688,2019-07-17 05:54:50,2019-07-17 05:54:50
12544,1.88,1.2,1.29,0.63,844.0,35.3,267.0,0.1,38f6a9ec9696116c35f46600a054bb8537ad2756,2019-07-17 05:54:50,2019-07-17 05:54:50
12545,2.14,1.2,1.68,0.55,864.9,75.0,334.0,0.1,c297003df8bce8e1cd76613ec7fda2d7fd8b9b0c,2019-07-17 05:54:50,2019-07-17 05:54:50
12546,2.36,1.2,1.17,0.45,903.1,68.8,156.0,0.1,e56e5f0b08bda0409dec4d8722a9f78fde6dd0d2,2019-07-17 05:54:50,2019-07-17 05:54:50
12547,1.97,1.2,1.29,0.76,841.0,28.7,249.0,0.1,7d0fa7266786f747ba7f4a8753f92abc725916b7,2019-07-17 05:54:50,2019-07-17 05:54:50
12548,2.08,1.2,1.63,0.75,875.3,69.5,270.0,0.1,aa1287eff02aabf242e5f403baa5817f250b3de4,2019-07-17 05:54:50,2019-07-17 05:54:50
12549,2.17,1.2,1.25,0.47,895.4,19.0,337.0,0.1,fb997cf4ebaaa7ca7a140b6ad9a30de8eccb6dfa,2019-07-17 05:54:50,2019-07-17 05:54:50
12550,2.2,1.2,1.34,0.8,878.4,100.7,502.0,0.1,eeccfbc9457f48d494454e7ee951b72b9691c8a7,2019-07-17 05:54:50,2019-07-17 05:54:50
12551,2.36,1.2,1.35,0.4,887.6,54.7,125.0,0.1,a94641df45c7b7e93d1d8a5c0e7d4fe1e3beb90c,2019-07-17 05:54:50,2019-07-17 05:54:50
12552,2.33,1.2,1.63,0.63,896.3,97.7,345.0,0.1,5b3c42b59977a3c69c1ef2e7fce922485eb32ae2,2019-07-17 05:54:50,2019-07-17 05:54:50
12553,2.51,1.2,1.6,0.49,896.2,68.4,270.0,0.1,ce0022162dae9999596bb080ae554ca7c25e7dfd,2019-07-17 05:54:50,2019-07-17 05:54:50
12554,2.09,1.2,1.29,0.28,866.8,73.4,358.0,0.1,0216951d67d86a05a5b4dd46166cd20459bd7105,2019-07-17 05:54:50,2019-07-17 05:54:50
12555,2.37,1.2,1.45,0.45,843.6,58.2,210.0,0.1,fa2614d5cff7a85bc02e7ee683f8713ebed3a5ba,2019-07-17 05:54:50,2019-07-17 05:54:50
12556,2.62,1.2,1.52,0.71,883.2,67.2,266.0,0.1,059a4ba91684a251fd7b412393611557050e2136,2019-07-17 05:54:50,2019-07-17 05:54:50
12557,2.04,1.2,1.25,0.6,851.2,47.7,489.0,0.1,ec90bb9488e157feddc4e47b0d3ab4a50cc1dbdf,2019-07-17 05:54:50,2019-07-17 05:54:50
12558,2.25,1.2,1.22,0.55,849.3,22.3,474.0,0.1,3375d9a412be737ce8403184e86c5349e073eaa1,2019-07-17 05:54:50,2019-07-17 05:54:50
12559,2.34,1.2,1.52,0.5,893.4,30.9,395.0,0.1,a2b9935211877d1a23ef57f6f532b918cf85ba2b,2019-07-17 05:54:50,2019-07-17 05:54:50
12560,2.26,1.2,1.7,0.55,877.0,86.0,314.0,0.1,1a0c462fd59143a93e6235d4ca18fafd2c109e3e,2019-07-17 05:54:50,2019-07-17 05:54:50
12561,1.88,1.2,1.37,0.76,878.0,41.2,183.0,0.1,a6b30bd6629a1b86d7816795074a03559c8275d4,2019-07-17 05:54:50,2019-07-17 05:54:50
12562,2.37,1.2,1.77,0.68,838.9,60.8,245.0,0.1,8cd5c240794b3f67c4510b8512b6b3446d1c8b4f,2019-07-17 05:54:50,2019-07-17 05:54:50
12563,2.39,1.2,1.39,0.76,866.6,67.6,379.0,0.1,48aa999d45bb45706cac0bdca677dd31622b02b5,2019-07-17 05:54:50,2019-07-17 05:54:50
12564,1.85,1.2,1.88,0.75,854.1,109.8,259.0,0.1,9156eaff914847093bb002c2ea9e4b2fcacaf8cb,2019-07-17 05:54:50,2019-07-17 05:54:50
12565,2.01,1.2,1.53,0.58,880.4,55.9,269.0,0.1,d285754c405e3148790223cc9bb63500f62525a1,2019-07-17 05:54:50,2019-07-17 05:54:50
12566,1.96,1.2,1.23,0.61,881.9,67.8,397.0,0.1,c8ac3ba510096018fb4b056f4dc86f7f6764018b,2019-07-17 05:54:50,2019-07-17 05:54:50
12567,1.98,1.2,1.89,0.45,849.3,69.1,278.0,0.1,d65a343d2e675eaee5011a21234fe5a985c28a11,2019-07-17 05:54:50,2019-07-17 05:54:50
12568,2.14,1.2,1.35,0.55,852.6,44.8,461.0,0.1,85349376747d36dd31d340e90d0646f4dc9fbe01,2019-07-17 05:54:50,2019-07-17 05:54:50
12569,2.42,1.2,1.33,0.51,885.7,54.1,499.0,0.1,0374db7dab577c26435c9b76bb3cc9c1952018a7,2019-07-17 05:54:50,2019-07-17 05:54:50
12570,2.27,1.2,1.28,0.65,866.3,33.0,250.0,0.1,55c5ebb21b7d92419e5a51c9e9dd4d1eedfc2d91,2019-07-17 05:54:50,2019-07-17 05:54:50
12571,2.18,1.2,1.55,0.56,859.0,101.2,30.0,0.1,7fde5f13ecdb4a17446b70f3b35cf2f14c5628e3,2019-07-17 05:54:50,2019-07-17 05:54:50
12572,2.27,1.2,1.25,0.63,868.6,80.9,333.0,0.1,2c19d62568b4c90f6fe69c6e69aac80b6a8f8d7b,2019-07-17 05:54:50,2019-07-17 05:54:50
12573,2.22,1.2,1.64,0.82,858.4,69.3,450.0,0.1,c05a79a7ea4fba85ae74be5ca3f422ff3c85da5e,2019-07-17 05:54:50,2019-07-17 05:54:50
12574,2.52,1.2,1.6,0.85,881.5,95.3,318.0,0.1,13f158f149b61d3ef0166d22a14224c0ce02439b,2019-07-17 05:54:50,2019-07-17 05:54:50
12575,2.11,1.2,1.71,0.59,885.7,78.0,391.0,0.1,fa3e9f24d5d8b37851ef08d9a4322dac1641d906,2019-07-17 05:54:50,2019-07-17 05:54:50
12576,2.27,1.2,1.33,0.87,919.1,67.1,427.0,0.1,f98a920d4756c6d7c85d1c8c4cf5b9719cb172f0,2019-07-17 05:54:50,2019-07-17 05:54:50
12577,2.24,1.2,1.61,0.8,886.4,49.3,193.0,0.1,bcf56d0936581776d16f4703357ce8f818869c1b,2019-07-17 05:54:50,2019-07-17 05:54:50
12578,2.26,1.2,1.48,0.84,872.7,54.0,175.0,0.1,2a33009d111a1c9cf6917db49e1f3c4181d61191,2019-07-17 05:54:50,2019-07-17 05:54:50
12579,2.19,1.2,1.41,0.33,880.7,93.4,137.0,0.1,84c8c05b82bb859057c86af4a36e304b72730cbc,2019-07-17 05:54:50,2019-07-17 05:54:50
12580,2.14,1.2,1.58,0.75,839.9,45.5,364.0,0.1,0b7d360ea079412d8a7979d1f600cc93b65c008c,2019-07-17 05:54:50,2019-07-17 05:54:50
12581,2.16,1.2,1.51,0.46,889.5,79.3,328.0,0.1,35d9d44fbf298ea83538ebdbf2956d53d31b1521,2019-07-17 05:54:50,2019-07-17 05:54:50
12582,1.97,1.2,1.84,0.88,861.7,22.1,276.0,0.1,705d2e611b1518789de7deeb7d1d868bd6967cb1,2019-07-17 05:54:50,2019-07-17 05:54:50
12583,2.27,1.2,1.36,0.67,850.3,73.5,275.0,0.1,a369fef3913034bd853e8056d0efa97e17bfd18f,2019-07-17 05:54:50,2019-07-17 05:54:50
12584,2.24,1.2,1.08,0.65,853.0,81.0,421.0,0.1,c33c81e62d688d6ca36360e88f7208cd5af9896a,2019-07-17 05:54:50,2019-07-17 05:54:50
12585,2.02,1.2,1.64,0.75,845.8,48.5,226.0,0.1,04089df678492efab0cc950baf4d400e196ede69,2019-07-17 05:54:50,2019-07-17 05:54:50
12586,2.06,1.2,1.22,0.62,832.9,75.3,119.0,0.1,b6f7d97c382e42791d4c1f798269933c61403aea,2019-07-17 05:54:50,2019-07-17 05:54:50
12587,2.35,1.2,1.48,0.6,858.1,108.7,357.0,0.1,8225c2d8c470749b68fbcf495c9ed76900c1a6d9,2019-07-17 05:54:50,2019-07-17 05:54:50
12588,2.14,1.2,1.14,0.62,879.0,74.3,318.0,0.1,ab556e9c3e844ac423de81c821dc19dc0639b8b9,2019-07-17 05:54:50,2019-07-17 05:54:50
12589,2.42,1.2,1.53,0.42,837.3,43.8,410.0,0.1,1009a92ab18e083ab6961ccef45d4e3ae65dbda0,2019-07-17 05:54:50,2019-07-17 05:54:50
12590,2.37,1.2,1.54,0.54,864.2,41.3,149.0,0.1,c29b3763e221f46f2bde9d373dfd330fb0b2873c,2019-07-17 05:54:50,2019-07-17 05:54:50
12591,2.24,1.2,1.44,0.22,884.4,89.4,202.0,0.1,2b2ce5ae65d7a6350e9595e71898b9a15f6ddebf,2019-07-17 05:54:50,2019-07-17 05:54:50
12592,2.1,1.2,1.66,0.74,848.6,67.1,349.0,0.1,8ba5fe8e4987c9ff03573f3e4908b75553dcb2e8,2019-07-17 05:54:50,2019-07-17 05:54:50
12593,1.83,1.2,1.55,0.53,857.9,85.7,376.0,0.1,e2fc174f9633584c6aa566b446c0ed3b3989da58,2019-07-17 05:54:50,2019-07-17 05:54:50
